gbifID,genus,species,lon,lat,basisOfRecord
48939016,Zilla,Zilla spinosa,34.997646,30.647338,OBSERVATION
48939023,Zilla,Zilla spinosa,34.958053,30.627425,OBSERVATION
48939018,Zilla,Zilla spinosa,34.96955,30.617524,OBSERVATION
48938988,Zilla,Zilla spinosa,34.915134,29.612506,OBSERVATION
48940668,Zilla,Zilla spinosa,34.948153,29.619791,OBSERVATION
48938982,Zilla,Zilla spinosa,34.846322,30.091356,OBSERVATION
48938983,Zilla,Zilla spinosa,34.846322,30.091356,OBSERVATION
48938985,Zilla,Zilla spinosa,34.948287,29.566565,OBSERVATION
48938998,Zilla,Zilla spinosa,34.966871,29.562991,OBSERVATION
48938984,Zilla,Zilla spinosa,34.966848,29.572914,OBSERVATION
48938987,Zilla,Zilla spinosa,34.899829,29.552028,OBSERVATION
1094485124,Zilla,Zilla spinosa,34.97,30.61,HUMAN_OBSERVATION
1094535847,Zilla,Zilla spinosa,34.99,30.64,HUMAN_OBSERVATION
1094490311,Zilla,Zilla spinosa,34.96,29.56,HUMAN_OBSERVATION
1094514459,Zilla,Zilla spinosa,34.99,30.64,HUMAN_OBSERVATION
1094491982,Zilla,Zilla spinosa,34.97,30.61,HUMAN_OBSERVATION
1094491466,Zilla,Zilla spinosa,34.96,29.57,HUMAN_OBSERVATION
1094537491,Zilla,Zilla spinosa,34.96,30.6,HUMAN_OBSERVATION
1094491485,Zilla,Zilla spinosa,34.97,30.62,HUMAN_OBSERVATION
1094557041,Zilla,Zilla spinosa,34.95,30.62,HUMAN_OBSERVATION
1094557646,Zilla,Zilla spinosa,34.94,29.62,HUMAN_OBSERVATION
1094527070,Zilla,Zilla spinosa,35,30.64,HUMAN_OBSERVATION
1094557640,Zilla,Zilla spinosa,34.95,30.61,HUMAN_OBSERVATION
1094527038,Zilla,Zilla spinosa,35,30.67,HUMAN_OBSERVATION
1094525157,Zilla,Zilla spinosa,34.94,29.56,HUMAN_OBSERVATION
1094555188,Zilla,Zilla spinosa,34.96,30.6,HUMAN_OBSERVATION
1094485081,Zilla,Zilla spinosa,34.97,30.61,HUMAN_OBSERVATION
1094490306,Zilla,Zilla spinosa,34.98,30.64,HUMAN_OBSERVATION
1094545223,Zilla,Zilla spinosa,34.96,30.6,HUMAN_OBSERVATION
1094545230,Zilla,Zilla spinosa,34.95,30.62,HUMAN_OBSERVATION
1094485070,Zilla,Zilla spinosa,34.97,30.61,HUMAN_OBSERVATION
1094510883,Zilla,Zilla spinosa,34.9,29.55,HUMAN_OBSERVATION
1094492241,Zilla,Zilla spinosa,34.97,30.62,HUMAN_OBSERVATION
1094524887,Zilla,Zilla spinosa,35,30.64,HUMAN_OBSERVATION
1094487086,Zilla,Zilla spinosa,34.97,30.61,HUMAN_OBSERVATION
1094501105,Zilla,Zilla spinosa,34.91,29.61,HUMAN_OBSERVATION
1094543661,Zilla,Zilla spinosa,34.9,30.64,HUMAN_OBSERVATION
1094486841,Zilla,Zilla spinosa,34.98,30.62,HUMAN_OBSERVATION
1094524937,Zilla,Zilla spinosa,35,30.64,HUMAN_OBSERVATION
1094492174,Zilla,Zilla spinosa,34.84,30.09,HUMAN_OBSERVATION
1094525174,Zilla,Zilla spinosa,34.95,30.61,HUMAN_OBSERVATION
1094487091,Zilla,Zilla spinosa,34.97,30.61,HUMAN_OBSERVATION
43687917,Zilla,Zilla spinosa,34.982294,29.588278,OBSERVATION
43436922,Zilla,Zilla spinosa,35.051626,31.470889,OBSERVATION
43257331,Zilla,Zilla spinosa,35.051626,31.470889,OBSERVATION
48689827,Zilla,Zilla spinosa,35.051626,31.470889,OBSERVATION
48525713,Zilla,Zilla spinosa,34.898806,29.549319,OBSERVATION
48445520,Zilla,Zilla spinosa,34.90978,31.403902,OBSERVATION
48367445,Zilla,Zilla spinosa,34.951842,31.40309,OBSERVATION
48925354,Zilla,Zilla spinosa,35.051626,31.470889,OBSERVATION
48483220,Zilla,Zilla spinosa,35.051626,31.470889,OBSERVATION
48817334,Zilla,Zilla spinosa,35.051626,31.470889,OBSERVATION
48534895,Zilla,Zilla spinosa,34.861417,31.401978,OBSERVATION
42264706,Zilla,Zilla spinosa,35.051626,31.470889,OBSERVATION
43470911,Zilla,Zilla spinosa,34.862455,31.405588,OBSERVATION
48865258,Zilla,Zilla spinosa,34.946585,31.403079,OBSERVATION
48411291,Zilla,Zilla spinosa,34.907634,31.417425,OBSERVATION
48445518,Zilla,Zilla spinosa,34.904519,31.404791,OBSERVATION
42435618,Zilla,Zilla spinosa,35.051626,31.470889,OBSERVATION
48857280,Zilla,Zilla spinosa,34.861417,31.401978,OBSERVATION
48428416,Zilla,Zilla spinosa,35.051626,31.470889,OBSERVATION
48336724,Zilla,Zilla spinosa,35.051626,31.470889,OBSERVATION
48860470,Zilla,Zilla spinosa,35.051626,31.470889,OBSERVATION
1846551034,Zilla,Zilla spinosa,31.285909,30.07708,PRESERVED_SPECIMEN
1141202562,Zilla,Zilla spinosa,32.416667,30.05,PRESERVED_SPECIMEN
1138269289,Zilla,Zilla spinosa,32.416667,30.05,PRESERVED_SPECIMEN
1094626855,Zilla,Zilla spinosa,34.97,29.71,HUMAN_OBSERVATION
1094436019,Zilla,Zilla spinosa,35,29.91,HUMAN_OBSERVATION
1094626603,Zilla,Zilla spinosa,34.97,29.93,HUMAN_OBSERVATION
1094634941,Zilla,Zilla spinosa,35.28,31.01,HUMAN_OBSERVATION
1094637951,Zilla,Zilla spinosa,35.34,30.97,HUMAN_OBSERVATION
1094617371,Zilla,Zilla spinosa,35.13,31.01,HUMAN_OBSERVATION
1094661717,Zilla,Zilla spinosa,35.02,30.29,HUMAN_OBSERVATION
1094659924,Zilla,Zilla spinosa,35.02,30.07,HUMAN_OBSERVATION
1676115978,Zilla,Zilla spinosa,34.977067,29.401167,PRESERVED_SPECIMEN
1094612497,Zilla,Zilla spinosa,34.97,31.73,HUMAN_OBSERVATION
1094669606,Zilla,Zilla spinosa,34.87,29.57,HUMAN_OBSERVATION
1094611507,Zilla,Zilla spinosa,34.97,29.62,HUMAN_OBSERVATION
1094615813,Zilla,Zilla spinosa,35.13,30.25,HUMAN_OBSERVATION
1094619713,Zilla,Zilla spinosa,34.97,29.98,HUMAN_OBSERVATION
1094616108,Zilla,Zilla spinosa,35.13,30.16,HUMAN_OBSERVATION
1094650419,Zilla,Zilla spinosa,35.28,30.88,HUMAN_OBSERVATION
1094593030,Zilla,Zilla spinosa,34.92,30.56,HUMAN_OBSERVATION
1094605846,Zilla,Zilla spinosa,34.92,29.57,HUMAN_OBSERVATION
1094615759,Zilla,Zilla spinosa,34.97,29.8,HUMAN_OBSERVATION
1094639829,Zilla,Zilla spinosa,35.02,30.11,HUMAN_OBSERVATION
1094687744,Zilla,Zilla spinosa,34.87,29.84,HUMAN_OBSERVATION
1094451029,Zilla,Zilla spinosa,35.01,30.75,HUMAN_OBSERVATION
1094615373,Zilla,Zilla spinosa,34.71,30.11,HUMAN_OBSERVATION
1094634067,Zilla,Zilla spinosa,35.28,30.97,HUMAN_OBSERVATION
1094636606,Zilla,Zilla spinosa,35.34,31.15,HUMAN_OBSERVATION
1094435997,Zilla,Zilla spinosa,35,29.91,HUMAN_OBSERVATION
1094625053,Zilla,Zilla spinosa,35.07,30.88,HUMAN_OBSERVATION
1094663612,Zilla,Zilla spinosa,35.38,30.93,HUMAN_OBSERVATION
1094449380,Zilla,Zilla spinosa,35.15,30.33,HUMAN_OBSERVATION
1094608663,Zilla,Zilla spinosa,34.82,30.07,HUMAN_OBSERVATION
1094611512,Zilla,Zilla spinosa,34.97,29.75,HUMAN_OBSERVATION
1094620502,Zilla,Zilla spinosa,35.17,30.38,HUMAN_OBSERVATION
1094657032,Zilla,Zilla spinosa,35.18,31.06,HUMAN_OBSERVATION
1094593033,Zilla,Zilla spinosa,34.92,29.71,HUMAN_OBSERVATION
1094610503,Zilla,Zilla spinosa,34.97,29.66,HUMAN_OBSERVATION
1094671701,Zilla,Zilla spinosa,34.87,30.56,HUMAN_OBSERVATION
1094626844,Zilla,Zilla spinosa,34.97,30.29,HUMAN_OBSERVATION
1094634358,Zilla,Zilla spinosa,35.28,30.92,HUMAN_OBSERVATION
1094650333,Zilla,Zilla spinosa,35.23,30.65,HUMAN_OBSERVATION
1094631861,Zilla,Zilla spinosa,34.97,30.61,HUMAN_OBSERVATION
1094660547,Zilla,Zilla spinosa,35.23,30.83,HUMAN_OBSERVATION
1094591386,Zilla,Zilla spinosa,34.92,30.43,HUMAN_OBSERVATION
