gbifID,genus,species,lon,lat,basisOfRecord
84544256,Hordeum,Hordeum spontaneum,35.743663,32.850462,OBSERVATION
1301068269,Hordeum,Hordeum spontaneum,35.747778,32.116944,UNKNOWN
1301068292,Hordeum,Hordeum spontaneum,35.823433,32.383333,UNKNOWN
1301055878,Hordeum,Hordeum spontaneum,35.707983,32.383333,UNKNOWN
1301068248,Hordeum,Hordeum spontaneum,35.667,32,UNKNOWN
1301068317,Hordeum,Hordeum spontaneum,35.864933,32.383333,UNKNOWN
84544350,Hordeum,Hordeum spontaneum,35.691368,33.248304,OBSERVATION
84544503,Hordeum,Hordeum spontaneum,35.653807,33.247544,OBSERVATION
1301068091,Hordeum,Hordeum spontaneum,35.733333,31.133333,UNKNOWN
1301068281,Hordeum,Hordeum spontaneum,35.679817,32.383333,UNKNOWN
84544508,Hordeum,Hordeum spontaneum,35.654889,33.249343,OBSERVATION
84544524,Hordeum,Hordeum spontaneum,35.848704,32.899557,OBSERVATION
1301068268,Hordeum,Hordeum spontaneum,35.931111,31.948056,UNKNOWN
84544969,Hordeum,Hordeum spontaneum,35.231769,32.1681,OBSERVATION
84544130,Hordeum,Hordeum spontaneum,35.703551,32.936287,OBSERVATION
1301068182,Hordeum,Hordeum spontaneum,35.937217,31.866667,UNKNOWN
1301068136,Hordeum,Hordeum spontaneum,36.756233,31.75,UNKNOWN
84544149,Hordeum,Hordeum spontaneum,35.744007,32.907266,OBSERVATION
1301068242,Hordeum,Hordeum spontaneum,35.99735,31.85,UNKNOWN
1301068217,Hordeum,Hordeum spontaneum,35.80065,31.783333,UNKNOWN
1301068355,Hordeum,Hordeum spontaneum,35.633,32.316667,UNKNOWN
1301068129,Hordeum,Hordeum spontaneum,36.2164,31.766667,UNKNOWN
84544484,Hordeum,Hordeum spontaneum,35.579853,33.267625,OBSERVATION
84544358,Hordeum,Hordeum spontaneum,35.680589,33.239329,OBSERVATION
84544513,Hordeum,Hordeum spontaneum,35.848711,32.900458,OBSERVATION
1301068191,Hordeum,Hordeum spontaneum,36.216383,31.766667,UNKNOWN
1301068290,Hordeum,Hordeum spontaneum,36.659733,32.133333,UNKNOWN
1301068300,Hordeum,Hordeum spontaneum,35.881867,32.383333,UNKNOWN
1301068150,Hordeum,Hordeum spontaneum,35.745367,31.75,UNKNOWN
1301068386,Hordeum,Hordeum spontaneum,35.988967,32.65,UNKNOWN
84544275,Hordeum,Hordeum spontaneum,35.84873,32.903163,OBSERVATION
1301068279,Hordeum,Hordeum spontaneum,35.709367,32.083333,UNKNOWN
1301055567,Hordeum,Hordeum spontaneum,35.766983,32.05,UNKNOWN
1301068160,Hordeum,Hordeum spontaneum,35.895278,31.777778,UNKNOWN
84544141,Hordeum,Hordeum spontaneum,35.688538,32.928231,OBSERVATION
84544353,Hordeum,Hordeum spontaneum,35.675195,33.23394,OBSERVATION
1301068463,Hordeum,Hordeum spontaneum,35.886767,32.7,UNKNOWN
84544069,Hordeum,Hordeum spontaneum,35.52411,32.692516,OBSERVATION
1301068272,Hordeum,Hordeum spontaneum,36.354333,32.05,UNKNOWN
84544973,Hordeum,Hordeum spontaneum,35.231769,32.1681,OBSERVATION
84544489,Hordeum,Hordeum spontaneum,35.579872,33.272133,OBSERVATION
1301068750,Hordeum,Hordeum spontaneum,41.54645,37.033333,UNKNOWN
1301068789,Hordeum,Hordeum spontaneum,41.085567,37.066667,UNKNOWN
1301068784,Hordeum,Hordeum spontaneum,41.746183,37.05,UNKNOWN
